FatalityId,Crash ID,Speed Limit,Number Fatalities,DateID,GeoID,FatalityId_right,CrashID,RoadId,VehicleId,TimeID,HolidayID
Fatality243,20241091,110,1,Date2385,Geo462,Fatalities158,Crash1,Road57,Vehicle6,Time1195,Holiday3
Fatality244,20241065,110,1,Date3397,Geo440,Fatalities131,Crash2,Road47,Vehicle5,Time176,Holiday3
Fatality245,20201212,100,1,Date1454,Geo440,Fatalities64,Crash1,Road44,Vehicle6,Time812,Holiday3
Fatality246,20165084,50,1,Date2962,Geo608,Fatalities114,Crash2,Road59,Vehicle4,Time555,Holiday3
Fatality247,20154024,110,1,Date684,Geo747,Fatalities181,Crash1,Road43,Vehicle6,Time1432,Holiday3
Fatality248,20145119,70,1,Date2762,Geo11,Fatalities32,Crash2,Road43,Vehicle6,Time636,Holiday3
Fatality249,20193097,80,2,Date2389,Geo424,Fatalities137,Crash2,Road47,Vehicle6,Time1101,Holiday3
Fatality250,20183025,100,1,Date1407,Geo758,Fatalities11,Crash2,Road22,Vehicle6,Time854,Holiday3
Fatality251,20151293,100,1,Date874,Geo720,Fatalities168,Crash1,Road31,Vehicle6,Time168,Holiday3
Fatality252,20242134,60,1,Date3664,Geo800,Fatalities160,Crash1,Road7,Vehicle6,Time642,Holiday3
Fatality253,20213096,100,2,Date3805,Geo761,Fatalities23,Crash1,Road50,Vehicle6,Time1102,Holiday3
Fatality254,20171032,100,1,Date2419,Geo422,Fatalities118,Crash1,Road44,Vehicle6,Time168,Holiday3
Fatality255,20244005,100,1,Date3143,Geo259,Fatalities29,Crash2,Road45,Vehicle6,Time1278,Holiday3
Fatality256,20155113,110,1,Date3518,Geo630,Fatalities65,Crash1,Road10,Vehicle6,Time792,Holiday3
Fatality257,20181049,110,2,Date425,Geo578,Fatalities72,Crash1,Road47,Vehicle6,Time960,Holiday3
Fatality258,20242045,80,1,Date2552,Geo79,Fatalities8,Crash2,Road33,Vehicle6,Time141,Holiday3
Fatality259,20241031,80,1,Date3010,Geo425,Fatalities72,Crash2,Road22,Vehicle6,Time459,Holiday3
Fatality260,20202022,100,1,Date87,Geo129,Fatalities23,Crash1,Road7,Vehicle6,Time144,Holiday3
Fatality261,20231116,50,1,Date3736,Geo242,Fatalities119,Crash2,Road59,Vehicle6,Time1342,Holiday3
Fatality262,20164066,100,1,Date3325,Geo72,Fatalities134,Crash2,Road50,Vehicle6,Time792,Holiday3
Fatality263,20175023,110,1,Date3104,Geo490,Fatalities171,Crash1,Road57,Vehicle6,Time922,Holiday3
Fatality264,20185105,60,1,Date2440,Geo2,Fatalities31,Crash1,Road61,Vehicle6,Time1210,Holiday3
Fatality265,20183037,60,1,Date1477,Geo788,Fatalities182,Crash2,Road41,Vehicle6,Time1415,Holiday3
Fatality266,20161058,100,1,Date1241,Geo565,Fatalities141,Crash2,Road47,Vehicle6,Time846,Holiday3
Fatality267,20171110,80,1,Date3577,Geo312,Fatalities203,Crash1,Road45,Vehicle6,Time883,Holiday3
Fatality268,20173160,100,1,Date1502,Geo260,Fatalities90,Crash2,Road47,Vehicle4,Time792,Holiday3
Fatality269,20161347,80,2,Date2785,Geo116,Fatalities171,Crash1,Road3,Vehicle6,Time1415,Holiday3
Fatality270,20222228,100,1,Date2222,Geo339,Fatalities168,Crash2,Road47,Vehicle6,Time338,Holiday3
Fatality271,20181113,100,1,Date3499,Geo771,Fatalities164,Crash1,Road47,Vehicle6,Time343,Holiday3
Fatality272,20173125,60,1,Date3137,Geo370,Fatalities140,Crash1,Road49,Vehicle6,Time1047,Holiday3
Fatality273,20205046,50,1,Date1696,Geo39,Fatalities134,Crash1,Road36,Vehicle6,Time985,Holiday3
Fatality274,20161048,110,3,Date819,Geo214,Fatalities37,Crash1,Road47,Vehicle6,Time1204,Holiday3
Fatality275,20216011,100,1,Date858,Geo588,Fatalities4,Crash1,Road47,Vehicle6,Time444,Holiday3
Fatality276,20206004,100,1,Date1696,Geo478,Fatalities182,Crash1,Road45,Vehicle6,Time1041,Holiday3
Fatality277,20181024,110,1,Date2518,Geo659,Fatalities125,Crash1,Road22,Vehicle6,Time1415,Holiday3
Fatality278,20174030,80,1,Date333,Geo465,Fatalities187,Crash2,Road43,Vehicle6,Time960,Holiday3
Fatality279,20181157,100,3,Date1927,Geo215,Fatalities186,Crash2,Road47,Vehicle6,Time790,Holiday3
Fatality280,20162106,100,2,Date974,Geo404,Fatalities123,Crash2,Road56,Vehicle6,Time619,Holiday3
Fatality281,20221112,100,1,Date2339,Geo622,Fatalities2,Crash2,Road9,Vehicle6,Time956,Holiday2
Fatality282,20145065,60,2,Date663,Geo442,Fatalities27,Crash1,Road25,Vehicle6,Time798,Holiday3
Fatality283,20153212,80,2,Date1838,Geo479,Fatalities68,Crash2,Road16,Vehicle6,Time1526,Holiday3
Fatality284,20171308,60,2,Date2463,Geo327,Fatalities93,Crash2,Road50,Vehicle6,Time919,Holiday3
Fatality285,20203013,50,1,Date2023,Geo593,Fatalities174,Crash1,Road7,Vehicle6,Time1047,Holiday3
Fatality286,20163200,60,1,Date1833,Geo479,Fatalities150,Crash2,Road2,Vehicle6,Time1041,Holiday3
Fatality287,20234006,60,1,Date68,Geo511,Fatalities124,Crash1,Road25,Vehicle6,Time792,Holiday3
Fatality288,20231183,110,1,Date2590,Geo576,Fatalities10,Crash2,Road47,Vehicle4,Time1389,Holiday3
Fatality289,20241021,60,1,Date1104,Geo399,Fatalities193,Crash2,Road42,Vehicle6,Time499,Holiday3
Fatality290,20162197,60,1,Date1492,Geo589,Fatalities105,Crash1,Road56,Vehicle6,Time1310,Holiday3
Fatality291,20221107,100,1,Date144,Geo595,Fatalities144,Crash1,Road44,Vehicle6,Time135,Holiday3
Fatality292,20243231,100,4,Date3010,Geo621,Fatalities103,Crash2,Road3,Vehicle6,Time1415,Holiday3
Fatality293,20213210,100,1,Date624,Geo542,Fatalities61,Crash2,Road57,Vehicle6,Time175,Holiday3
Fatality294,20141020,60,1,Date3717,Geo639,Fatalities66,Crash1,Road2,Vehicle6,Time313,Holiday3
Fatality295,20167015,110,1,Date3580,Geo799,Fatalities3,Crash1,Road3,Vehicle6,Time1333,Holiday3
Fatality296,20175031,60,1,Date3577,Geo39,Fatalities29,Crash2,Road45,Vehicle6,Time499,Holiday3
Fatality297,20173089,110,1,Date333,Geo255,Fatalities61,Crash1,Road47,Vehicle6,Time488,Holiday3
Fatality298,20151160,60,1,Date217,Geo116,Fatalities32,Crash1,Road61,Vehicle6,Time2,Holiday3
Fatality299,20205004,50,1,Date384,Geo503,Fatalities119,Crash2,Road33,Vehicle5,Time159,Holiday3
Fatality300,20183106,100,1,Date2440,Geo550,Fatalities36,Crash1,Road44,Vehicle4,Time175,Holiday3
Fatality301,20151021,100,1,Date3115,Geo679,Fatalities86,Crash1,Road22,Vehicle6,Time1474,Holiday3
Fatality302,20203068,80,1,Date3541,Geo582,Fatalities118,Crash2,Road47,Vehicle7,Time247,Holiday3
Fatality303,20163121,50,1,Date2788,Geo479,Fatalities81,Crash1,Road2,Vehicle6,Time493,Holiday3
Fatality304,20195054,110,1,Date2650,Geo254,Fatalities17,Crash1,Road47,Vehicle6,Time1355,Holiday3
Fatality305,20172116,100,1,Date3411,Geo547,Fatalities141,Crash2,Road43,Vehicle6,Time7,Holiday3
Fatality306,20213232,100,1,Date3805,Geo377,Fatalities23,Crash1,Road47,Vehicle4,Time393,Holiday3
Fatality307,20225109,90,1,Date77,Geo271,Fatalities36,Crash1,Road56,Vehicle6,Time1040,Holiday3
Fatality308,20155017,110,2,Date1149,Geo55,Fatalities140,Crash1,Road43,Vehicle6,Time590,Holiday3
Fatality309,20173048,100,2,Date2798,Geo296,Fatalities60,Crash2,Road9,Vehicle6,Time1101,Holiday3
Fatality310,20205108,80,1,Date3,Geo293,Fatalities80,Crash1,Road45,Vehicle6,Time167,Holiday3
Fatality311,20175120,80,1,Date3104,Geo722,Fatalities119,Crash2,Road22,Vehicle4,Time355,Holiday3
Fatality312,20191293,90,1,Date2342,Geo60,Fatalities80,Crash1,Road36,Vehicle6,Time833,Holiday3
Fatality313,20183209,100,1,Date3696,Geo733,Fatalities134,Crash2,Road44,Vehicle6,Time1526,Holiday3
Fatality314,20221007,90,1,Date858,Geo774,Fatalities80,Crash1,Road7,Vehicle6,Time1341,Holiday3
Fatality315,20172083,100,1,Date2765,Geo308,Fatalities113,Crash1,Road9,Vehicle6,Time454,Holiday3
Fatality316,20151142,80,1,Date1491,Geo457,Fatalities64,Crash1,Road44,Vehicle6,Time141,Holiday3
Fatality317,20228015,60,1,Date1284,Geo123,Fatalities2,Crash1,Road13,Vehicle6,Time793,Holiday3
Fatality318,20154008,60,1,Date1258,Geo657,Fatalities184,Crash2,Road33,Vehicle4,Time989,Holiday3
Fatality319,20246016,100,1,Date2516,Geo134,Fatalities109,Crash1,Road57,Vehicle6,Time359,Holiday3
Fatality320,20141198,60,1,Date1446,Geo639,Fatalities123,Crash1,Road56,Vehicle6,Time246,Holiday3
Fatality321,20212110,60,1,Date3367,Geo474,Fatalities131,Crash2,Road43,Vehicle6,Time1210,Holiday3
Fatality322,20194027,110,1,Date306,Geo100,Fatalities33,Crash2,Road47,Vehicle4,Time61,Holiday2
Fatality323,20141083,80,1,Date2762,Geo639,Fatalities80,Crash1,Road56,Vehicle6,Time792,Holiday3
Fatality325,20176003,100,1,Date3137,Geo301,Fatalities64,Crash1,Road45,Vehicle6,Time1209,Holiday3
Fatality326,20243224,60,1,Date1471,Geo323,Fatalities131,Crash1,Road39,Vehicle6,Time1041,Holiday3
Fatality327,20175125,110,1,Date3104,Geo282,Fatalities161,Crash1,Road43,Vehicle6,Time587,Holiday3
Fatality328,20182029,60,1,Date2518,Geo725,Fatalities63,Crash2,Road33,Vehicle7,Time753,Holiday3
Fatality329,20243230,100,1,Date1647,Geo281,Fatalities61,Crash1,Road47,Vehicle4,Time58,Holiday3
Fatality330,20163149,50,1,Date3156,Geo479,Fatalities133,Crash1,Road2,Vehicle6,Time792,Holiday3
Fatality331,20145024,60,1,Date1707,Geo25,Fatalities105,Crash2,Road25,Vehicle6,Time142,Holiday3
Fatality332,20203146,60,2,Date3,Geo758,Fatalities5,Crash2,Road36,Vehicle6,Time688,Holiday3
Fatality333,20213237,60,1,Date2534,Geo257,Fatalities40,Crash1,Road50,Vehicle6,Time1333,Holiday3
Fatality334,20163171,60,1,Date1496,Geo479,Fatalities62,Crash1,Road2,Vehicle6,Time1406,Holiday3
Fatality335,20152009,80,1,Date2916,Geo709,Fatalities25,Crash1,Road61,Vehicle6,Time859,Holiday3
Fatality336,20233229,80,1,Date1999,Geo426,Fatalities186,Crash2,Road9,Vehicle7,Time1101,Holiday3
Fatality337,20171028,100,1,Date286,Geo760,Fatalities144,Crash2,Road43,Vehicle6,Time413,Holiday3
Fatality338,20214089,100,1,Date3813,Geo677,Fatalities72,Crash2,Road41,Vehicle6,Time1451,Holiday3
Fatality339,20141272,80,1,Date1151,Geo639,Fatalities80,Crash1,Road56,Vehicle6,Time1254,Holiday3
Fatality340,20213172,100,1,Date3784,Geo403,Fatalities64,Crash1,Road9,Vehicle6,Time1265,Holiday3
Fatality341,20223007,50,1,Date2761,Geo758,Fatalities125,Crash2,Road36,Vehicle7,Time493,Holiday3
Fatality342,20163137,100,1,Date154,Geo479,Fatalities96,Crash1,Road16,Vehicle6,Time488,Holiday3
Fatality343,20183059,60,1,Date123,Geo686,Fatalities138,Crash1,Road9,Vehicle6,Time1526,Holiday2
Fatality344,20233134,100,1,Date366,Geo346,Fatalities24,Crash1,Road57,Vehicle6,Time247,Holiday3
Fatality345,20183156,100,2,Date3477,Geo206,Fatalities64,Crash2,Road47,Vehicle6,Time688,Holiday3
Fatality346,20162014,60,1,Date2891,Geo365,Fatalities95,Crash2,Road26,Vehicle6,Time1431,Holiday3
Fatality347,20183125,50,1,Date1477,Geo311,Fatalities176,Crash1,Road4,Vehicle6,Time247,Holiday3
Fatality348,20242262,60,1,Date3461,Geo66,Fatalities119,Crash2,Road25,Vehicle6,Time854,Holiday3
Fatality349,20242198,100,1,Date413,Geo65,Fatalities105,Crash2,Road43,Vehicle6,Time1403,Holiday3
Fatality350,20162244,100,1,Date2689,Geo339,Fatalities119,Crash1,Road56,Vehicle6,Time454,Holiday3
Fatality351,20234026,110,1,Date2058,Geo631,Fatalities125,Crash2,Road52,Vehicle6,Time789,Holiday3
Fatality352,20231139,80,1,Date3376,Geo15,Fatalities17,Crash2,Road47,Vehicle6,Time1173,Holiday3
Fatality353,20221151,70,1,Date1658,Geo476,Fatalities93,Crash1,Road35,Vehicle6,Time1242,Holiday3
Fatality354,20234041,100,1,Date1570,Geo664,Fatalities95,Crash2,Road45,Vehicle6,Time1293,Holiday3
Fatality355,20141218,100,1,Date663,Geo639,Fatalities125,Crash1,Road56,Vehicle6,Time343,Holiday3
Fatality356,20232247,60,1,Date1755,Geo456,Fatalities204,Crash1,Road35,Vehicle6,Time333,Holiday3
Fatality357,20171119,80,1,Date1005,Geo570,Fatalities150,Crash2,Road43,Vehicle7,Time54,Holiday3
Fatality358,20151077,50,1,Date684,Geo228,Fatalities43,Crash2,Road36,Vehicle6,Time1376,Holiday3
Fatality359,20204065,80,1,Date866,Geo698,Fatalities27,Crash1,Road47,Vehicle6,Time1333,Holiday3
Fatality360,20182061,100,1,Date2396,Geo567,Fatalities4,Crash1,Road43,Vehicle6,Time293,Holiday3
Fatality361,20164040,110,2,Date410,Geo794,Fatalities134,Crash1,Road47,Vehicle4,Time486,Holiday3
Fatality362,20223053,60,3,Date103,Geo593,Fatalities19,Crash2,Road45,Vehicle6,Time792,Holiday2
Fatality363,20204082,60,1,Date1029,Geo543,Fatalities36,Crash1,Road43,Vehicle6,Time257,Holiday3
Fatality364,20152145,80,1,Date789,Geo765,Fatalities144,Crash2,Road42,Vehicle7,Time1100,Holiday3
Fatality365,20143078,60,1,Date3770,Geo479,Fatalities124,Crash1,Road16,Vehicle6,Time1047,Holiday3
Fatality366,20202068,100,1,Date2790,Geo573,Fatalities53,Crash1,Road43,Vehicle6,Time807,Holiday3
Fatality367,20164044,110,1,Date2689,Geo707,Fatalities23,Crash1,Road43,Vehicle6,Time1322,Holiday2
Fatality368,20165155,60,1,Date2785,Geo728,Fatalities143,Crash2,Road33,Vehicle6,Time247,Holiday3
Fatality369,20172053,40,1,Date226,Geo118,Fatalities102,Crash1,Road35,Vehicle7,Time1463,Holiday3
Fatality370,20155079,80,1,Date1258,Geo76,Fatalities170,Crash1,Road45,Vehicle6,Time854,Holiday3
Fatality371,20212167,100,1,Date569,Geo536,Fatalities5,Crash2,Road45,Vehicle6,Time1425,Holiday3
Fatality372,20181212,50,1,Date2440,Geo665,Fatalities4,Crash1,Road49,Vehicle6,Time516,Holiday3
Fatality373,20213150,80,1,Date3410,Geo182,Fatalities124,Crash1,Road40,Vehicle6,Time393,Holiday3
Fatality374,20181155,110,1,Date2161,Geo207,Fatalities36,Crash2,Road47,Vehicle4,Time1349,Holiday3
Fatality375,20191128,70,1,Date2530,Geo399,Fatalities86,Crash1,Road7,Vehicle6,Time1308,Holiday3
Fatality376,20151137,80,1,Date1149,Geo770,Fatalities129,Crash2,Road43,Vehicle6,Time308,Holiday3
Fatality377,20201054,60,1,Date3531,Geo796,Fatalities62,Crash1,Road7,Vehicle6,Time1020,Holiday3
Fatality378,20163035,40,1,Date2121,Geo479,Fatalities182,Crash1,Road26,Vehicle6,Time792,Holiday3
Fatality379,20186025,100,1,Date115,Geo276,Fatalities9,Crash2,Road44,Vehicle6,Time1103,Holiday3
Fatality380,20156022,100,1,Date190,Geo276,Fatalities131,Crash1,Road44,Vehicle7,Time1322,Holiday3
Fatality381,20233058,100,1,Date68,Geo671,Fatalities2,Crash2,Road9,Vehicle6,Time1102,Holiday3
Fatality382,20172077,100,1,Date506,Geo366,Fatalities160,Crash2,Road44,Vehicle6,Time854,Holiday3
Fatality383,20224002,60,1,Date1127,Geo184,Fatalities203,Crash2,Road20,Vehicle6,Time883,Holiday3
Fatality384,20162065,100,1,Date1670,Geo44,Fatalities121,Crash1,Road56,Vehicle6,Time167,Holiday3
Fatality385,20161252,80,1,Date1651,Geo720,Fatalities129,Crash1,Road43,Vehicle6,Time846,Holiday3
Fatality386,20193066,50,1,Date2149,Geo593,Fatalities193,Crash2,Road45,Vehicle6,Time1406,Holiday3
Fatality387,20163083,70,1,Date2114,Geo479,Fatalities23,Crash2,Road58,Vehicle6,Time1526,Holiday3
Fatality388,20241185,80,4,Date1015,Geo476,Fatalities164,Crash1,Road50,Vehicle6,Time1281,Holiday3
Fatality389,20233118,100,1,Date68,Geo546,Fatalities11,Crash1,Road36,Vehicle6,Time1406,Holiday3
Fatality390,20194078,50,1,Date3401,Geo405,Fatalities124,Crash1,Road39,Vehicle6,Time1266,Holiday3
Fatality391,20215114,60,1,Date2191,Geo510,Fatalities119,Crash2,Road39,Vehicle6,Time1374,Holiday3
Fatality392,20241063,70,1,Date935,Geo116,Fatalities11,Crash2,Road43,Vehicle6,Time1238,Holiday3
Fatality393,20214086,60,1,Date1737,Geo540,Fatalities19,Crash2,Road52,Vehicle7,Time367,Holiday3
Fatality394,20215079,90,2,Date2198,Geo418,Fatalities174,Crash2,Road50,Vehicle6,Time963,Holiday3
Fatality395,20204067,100,1,Date1380,Geo631,Fatalities89,Crash2,Road43,Vehicle4,Time1092,Holiday3
Fatality396,20215036,110,1,Date2740,Geo672,Fatalities173,Crash1,Road47,Vehicle6,Time1024,Holiday3
Fatality397,20185143,110,2,Date781,Geo153,Fatalities62,Crash2,Road47,Vehicle6,Time140,Holiday3
Fatality398,20151129,100,1,Date3740,Geo584,Fatalities138,Crash1,Road45,Vehicle6,Time792,Holiday3
Fatality399,20181145,80,1,Date1535,Geo716,Fatalities36,Crash2,Road50,Vehicle4,Time1082,Holiday3
Fatality400,20181197,110,2,Date1927,Geo659,Fatalities164,Crash2,Road47,Vehicle4,Time12,Holiday3
Fatality401,20163176,100,1,Date886,Geo479,Fatalities106,Crash2,Road56,Vehicle4,Time175,Holiday3
Fatality402,20144005,110,1,Date915,Geo393,Fatalities8,Crash1,Road57,Vehicle6,Time1159,Holiday3
Fatality403,20211015,60,3,Date2575,Geo63,Fatalities188,Crash1,Road31,Vehicle6,Time1103,Holiday3
Fatality404,20152181,60,1,Date212,Geo146,Fatalities142,Crash1,Road35,Vehicle6,Time1114,Holiday3
Fatality405,20248010,80,1,Date245,Geo123,Fatalities105,Crash2,Road57,Vehicle6,Time537,Holiday3
Fatality406,20161149,80,1,Date2186,Geo258,Fatalities65,Crash1,Road3,Vehicle6,Time988,Holiday3
Fatality407,20222157,60,1,Date1030,Geo428,Fatalities204,Crash1,Road39,Vehicle6,Time1207,Holiday3
Fatality408,20171251,110,1,Date506,Geo684,Fatalities32,Crash2,Road47,Vehicle4,Time1103,Holiday3
Fatality409,20141159,100,1,Date347,Geo639,Fatalities100,Crash1,Road56,Vehicle6,Time1415,Holiday3
Fatality410,20143058,100,1,Date2942,Geo479,Fatalities163,Crash1,Road56,Vehicle6,Time1101,Holiday3
Fatality411,20165063,110,1,Date2898,Geo769,Fatalities40,Crash2,Road57,Vehicle7,Time451,Holiday3
Fatality412,20192171,80,1,Date3144,Geo160,Fatalities129,Crash1,Road44,Vehicle6,Time392,Holiday3
Fatality413,20241302,110,1,Date2303,Geo473,Fatalities120,Crash1,Road7,Vehicle6,Time93,Holiday3
Fatality414,20193045,80,1,Date1190,Geo280,Fatalities118,Crash1,Road49,Vehicle6,Time1101,Holiday3
Fatality415,20233245,100,1,Date1026,Geo582,Fatalities49,Crash2,Road3,Vehicle6,Time1406,Holiday3
Fatality416,20161015,40,1,Date3589,Geo440,Fatalities121,Crash2,Road61,Vehicle6,Time1275,Holiday3
Fatality417,20195060,110,1,Date1760,Geo229,Fatalities125,Crash2,Road22,Vehicle6,Time854,Holiday3
Fatality418,20155051,110,1,Date1838,Geo29,Fatalities104,Crash1,Road45,Vehicle6,Time493,Holiday3
Fatality419,20212144,100,1,Date3367,Geo44,Fatalities33,Crash1,Road44,Vehicle6,Time1102,Holiday3
Fatality420,20181313,100,1,Date3174,Geo448,Fatalities23,Crash1,Road31,Vehicle6,Time352,Holiday3
Fatality421,20225072,60,1,Date1658,Geo230,Fatalities152,Crash1,Road56,Vehicle6,Time713,Holiday3
Fatality422,20214088,80,1,Date608,Geo87,Fatalities86,Crash2,Road44,Vehicle5,Time1394,Holiday3
Fatality423,20233150,100,1,Date119,Geo483,Fatalities154,Crash2,Road13,Vehicle6,Time493,Holiday3
Fatality424,20243197,60,1,Date919,Geo370,Fatalities121,Crash1,Road55,Vehicle6,Time1041,Holiday3
Fatality425,20205105,110,1,Date715,Geo704,Fatalities203,Crash1,Road58,Vehicle6,Time739,Holiday3
Fatality426,20144065,60,1,Date3474,Geo657,Fatalities178,Crash2,Road20,Vehicle6,Time1152,Holiday3
Fatality427,20182100,80,1,Date3494,Geo320,Fatalities16,Crash1,Road47,Vehicle6,Time668,Holiday3
Fatality428,20156028,50,1,Date3287,Geo276,Fatalities37,Crash1,Road36,Vehicle6,Time1531,Holiday3
Fatality429,20171029,70,1,Date2798,Geo360,Fatalities181,Crash1,Road13,Vehicle6,Time770,Holiday3
Fatality430,20201263,80,1,Date865,Geo785,Fatalities53,Crash1,Road41,Vehicle6,Time242,Holiday3
Fatality431,20142102,100,1,Date2679,Geo592,Fatalities204,Crash2,Road58,Vehicle6,Time606,Holiday3
Fatality432,20183062,100,1,Date2518,Geo788,Fatalities204,Crash1,Road47,Vehicle4,Time988,Holiday3
Fatality433,20145048,50,1,Date3101,Geo238,Fatalities106,Crash1,Road45,Vehicle6,Time684,Holiday3
Fatality434,20191062,60,1,Date2976,Geo399,Fatalities37,Crash1,Road36,Vehicle6,Time83,Holiday3
Fatality435,20181081,50,1,Date58,Geo242,Fatalities155,Crash1,Road39,Vehicle6,Time95,Holiday3
Fatality436,20173121,60,1,Date2406,Geo593,Fatalities100,Crash2,Road20,Vehicle6,Time1406,Holiday3
Fatality437,20175051,110,1,Date602,Geo26,Fatalities204,Crash1,Road25,Vehicle6,Time398,Holiday3
Fatality438,20195091,100,2,Date1236,Geo282,Fatalities164,Crash2,Road43,Vehicle5,Time617,Holiday3
Fatality439,20143186,90,1,Date3328,Geo479,Fatalities45,Crash1,Road56,Vehicle6,Time393,Holiday3
Fatality440,20175095,60,1,Date1006,Geo704,Fatalities118,Crash2,Road58,Vehicle6,Time1403,Holiday3
Fatality441,20211214,100,1,Date2189,Geo267,Fatalities178,Crash1,Road45,Vehicle6,Time454,Holiday3
Fatality442,20231123,80,2,Date2515,Geo228,Fatalities173,Crash1,Road50,Vehicle6,Time1335,Holiday3
Fatality443,20221031,50,1,Date2377,Geo234,Fatalities181,Crash1,Road50,Vehicle6,Time1003,Holiday3
Fatality444,20213135,80,3,Date3181,Geo593,Fatalities139,Crash2,Road47,Vehicle4,Time1102,Holiday3
Fatality445,20181293,100,1,Date1073,Geo489,Fatalities189,Crash1,Road31,Vehicle6,Time1124,Holiday3
Fatality446,20151018,80,1,Date2746,Geo476,Fatalities80,Crash1,Road35,Vehicle6,Time109,Holiday3
Fatality447,20225147,110,1,Date3723,Geo704,Fatalities152,Crash1,Road16,Vehicle6,Time1260,Holiday3
Fatality448,20162056,100,1,Date2898,Geo354,Fatalities17,Crash1,Road56,Vehicle6,Time807,Holiday3
Fatality449,20141035,100,1,Date3717,Geo639,Fatalities69,Crash2,Road56,Vehicle6,Time308,Holiday3
Fatality450,20194058,110,2,Date2650,Geo794,Fatalities40,Crash2,Road47,Vehicle4,Time1501,Holiday1
Fatality451,20151138,80,1,Date1412,Geo623,Fatalities141,Crash1,Road45,Vehicle6,Time1238,Holiday3
Fatality452,20233190,80,1,Date1213,Geo5,Fatalities137,Crash2,Road9,Vehicle6,Time988,Holiday3
Fatality453,20182159,80,2,Date3762,Geo484,Fatalities36,Crash1,Road57,Vehicle6,Time167,Holiday3
Fatality454,20194108,60,1,Date306,Geo540,Fatalities81,Crash1,Road61,Vehicle6,Time815,Holiday3
Fatality455,20185041,110,1,Date3804,Geo520,Fatalities64,Crash1,Road45,Vehicle6,Time1186,Holiday3
Fatality456,20211060,110,1,Date929,Geo623,Fatalities89,Crash1,Road7,Vehicle7,Time1170,Holiday3
Fatality457,20141226,100,1,Date663,Geo639,Fatalities152,Crash1,Road56,Vehicle6,Time652,Holiday3
Fatality458,20221141,100,1,Date751,Geo380,Fatalities123,Crash1,Road9,Vehicle6,Time785,Holiday3
Fatality459,20233004,110,3,Date2053,Geo736,Fatalities94,Crash2,Road47,Vehicle6,Time58,Holiday3
Fatality460,20161348,80,1,Date209,Geo435,Fatalities141,Crash2,Road45,Vehicle7,Time1415,Holiday3
Fatality461,20184040,110,1,Date12,Geo72,Fatalities127,Crash2,Road47,Vehicle6,Time434,Holiday3
Fatality462,20215136,110,2,Date2740,Geo56,Fatalities162,Crash2,Road47,Vehicle6,Time174,Holiday3
Fatality463,20142138,80,2,Date3717,Geo592,Fatalities194,Crash1,Road16,Vehicle5,Time595,Holiday3
Fatality464,20165080,50,2,Date2074,Geo704,Fatalities80,Crash2,Road56,Vehicle7,Time206,Holiday3
Fatality465,20233125,110,1,Date101,Geo557,Fatalities116,Crash2,Road47,Vehicle6,Time854,Holiday3
Fatality466,20145096,90,1,Date3101,Geo695,Fatalities65,Crash1,Road31,Vehicle6,Time1157,Holiday3
Fatality467,20142096,60,1,Date3717,Geo592,Fatalities196,Crash2,Road2,Vehicle6,Time797,Holiday3
Fatality468,20183044,100,2,Date1535,Geo801,Fatalities182,Crash2,Road47,Vehicle3,Time456,Holiday3
Fatality469,20171262,100,1,Date2172,Geo196,Fatalities165,Crash1,Road43,Vehicle6,Time1102,Holiday3
Fatality470,20223045,80,2,Date2747,Geo521,Fatalities103,Crash2,Road32,Vehicle6,Time393,Holiday3
Fatality471,20182088,80,1,Date432,Geo522,Fatalities21,Crash1,Road43,Vehicle6,Time1425,Holiday3
